"id","file","tree","x","y","phi","phi.left","phi.right","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion"
8,"8.txt",39,-9.11277680543649,15.5314404840705,2.10140251364928,2.09549173644202,2.10679197164886,18.007461708467,28.3975387390763,15.21814103125,0.43725890983992,80,42.3333333333333,317.784800945026,51.7232276670586,0
8,"8.txt",40,-12.2314617052658,13.9137783871974,2.29194146268873,2.28709783103517,2.29785322487484,18.5257429301134,38.1837571232577,13.8572700312499,0.730059772409281,61.3333333333333,34.6666666666667,427.298216519393,69.5478288106798,0
8,"8.txt",41,6.72592909970438,-17.8322334911591,5.07306854800082,5.0672601714538,5.07903136071976,19.0585107846513,32.0369410046959,5.56423903125002,0.266506051490058,74.3333333333333,43.6666666666667,358.511806731177,58.3520286235873,0
8,"8.txt",42,17.1137487592163,8.83175195729002,0.476413570033845,0.475162768298247,0.482863613173072,19.2582515517218,24.2455543086315,6.76626503124997,0.171259484096856,49,31,271.32170574938,44.1608104470596,1
8,"8.txt",43,14.9731157049993,-12.1958642499439,5.59965512569368,5.59201281669225,5.60686195740775,19.3115082419566,36.9381498456759,6.69555603124997,0.3948617418229,83.3333333333333,46.3333333333333,413.359154250686,67.2790818817972,0
8,"8.txt",44,-7.05356218891762,-18.0073326692217,4.33905312314035,4.33362122172922,4.34212342165483,19.339519260838,23.3286166391811,10.0139950312501,0.209498345129823,50.3333333333333,34.3333333333333,261.060645541218,42.4907017707671,1
8,"8.txt",45,-10.6061127026063,-16.342845409505,4.13673413988285,4.1306744136465,4.14062746587244,19.4827848145813,28.4971518767289,10.17040203125,0.316386098746381,54.6666666666667,31,318.899529281566,51.9046628627202,1
8,"8.txt",46,15.2980095059354,12.98969649063,0.703976239468175,0.699230675936116,0.707644463028129,20.068918577085,27.4868326316865,9.35070703125007,0.276019940733763,40,29.3333333333333,307.593475502513,50.0644691470645,1
9,"9.txt",1,4.40247918379805,4.0600986820173,0.744958147774497,0.710158567038147,0.775628869566075,5.98885781996909,36.9526477109467,13.8707798359375,0.623769390695171,1561.33333333333,80.6666666666667,349.807859073806,57.5878398324419,0
9,"9.txt",2,-6.00926923441363,1.38563388055571,2.91498329416838,2.88721820842942,2.94543155549647,6.16706684275848,33.9138385194135,10.8257358359374,0.433269302505716,1354.66666666667,73.6666666666667,321.041332092057,52.8520910338105,0
9,"9.txt",3,7.72607352835055,1.95855468790921,0.248266941047743,0.233350328700339,0.264596412538769,7.97046080260768,24.3950244157184,11.7072408359375,0.237860049889566,486.666666666667,48,230.932606769278,38.0177563932647,0
